2.0637,7.021,9.9106,0.1
3.2762,4.9564,9.9103,0.1
2.4012,3.8485,9.9102,0.1
1.8642,0.49994,9.9106,0.1
7.7381,9.0844,9.9103,0.1
5.0849,3.8324,9.91,0.1
2.337,3.5209,9.9103,0.1
8.0242,1.502,9.9102,0.1
3.3581,1.5055,9.9103,0.1
5.5396,6.7504,9.9105,0.1
9.4499,7.7006,9.9104,0.1
0.6632,3.1983,9.91,0.1
3.52,9.0375,9.9098,0.1
1.3148,8.6174,9.9102,0.1
8.76,0.51861,9.9105,0.1
3.3587,3.2164,9.9105,0.1
0.81955,3.7193,9.9105,0.1
9.0043,6.48,9.9105,0.1
1.2997,4.2173,9.9105,0.1
5.3437,3.5187,9.9105,0.1
9.5805,6.9206,9.9108,0.1
2.508,0.85939,9.9104,0.1
8.0437,7.6584,9.9103,0.1
9.8087,7.2454,9.9101,0.1
6.6358,1.461,9.9105,0.1
4.1266,2.5622,9.9103,0.1
0.51855,4.8704,9.9103,0.1
5.8356,1.9555,9.91,0.1
0.38295,2.1592,9.9102,0.1
7.6781,6.1629,9.9103,0.1
5.96,6.2872,9.9104,0.1
3.7157,3.9039,9.9102,0.1
2.8421,1.9789,9.9106,0.1
6.4197,5.7321,9.9103,0.1
6.0639,8.818,9.9104,0.1
5.6128,4.74,9.9104,0.1
4.7802,4.4163,9.9104,0.1
8.5222,4.2776,9.9103,0.1
4.0583,0.99877,9.9103,0.1
3.4605,9.2353,9.9082,0.1
5.1751,5.478,9.91,0.1
0.57916,2.1552,9.9102,0.1
8.1598,8.6019,9.9104,0.1
9.0604,2.8179,9.9107,0.1
1.7815,6.803,9.9103,0.1
4.8988,2.4616,9.9106,0.1
0.92274,0.65628,9.9104,0.1
7.7795,7.3307,9.9104,0.1
7.3783,0.82,9.9104,0.1
9.578,7.4763,9.9104,0.1
5.7558,7.7226,9.9103,0.1
0.067241,4.7791,9.9104,0.1
5.0853,8.3389,9.9103,0.1
7.7826,8.3631,9.9103,0.1
3.211,1.3884,9.9089,0.1
4.9701,4.8575,9.9102,0.1
8.5582,6.0414,9.9105,0.1
4.6375,8.0316,9.91,0.1
1.0043,9.4608,9.5099,0.5
1.6022,6.0781,9.9106,0.1
8.1117,1.2207,9.9101,0.1
8.3607,7.8227,9.9104,0.1
1.6682,7.6597,9.9103,0.1
6.4572,6.2967,9.9102,0.1
9.0398,2.2004,9.9107,0.1
2.7547,0.30272,9.9097,0.1
0.51908,8.2252,9.91,0.1
3.7514,9.1205,9.9103,0.1
2.7585,8.613,9.9103,0.1
0.90662,5.3993,9.9102,0.1
9.818,7.6993,9.9103,0.1
1.579,9.3648,9.9103,0.1
6.8804,5.6578,9.9106,0.1
8.7025,2.9617,9.9104,0.1
1.0394,1.3758,9.9104,0.1
2.8393,5.4752,9.9105,0.1
8.857,6.3226,9.9104,0.1
2.3391,1.7191,9.9106,0.1
4.8815,7.9376,9.9102,0.1
7.9581,6.4523,9.9101,0.1
3.1766,2.7807,9.9105,0.1
2.761,4.2049,9.9105,0.1
8.1593,0.42736,9.9104,0.1
3.6629,3.5543,9.9101,0.1
3.8385,7.2643,9.9105,0.1
8.95,7.2408,9.9103,0.1
2.8978,7.1397,9.9104,0.1
2.9393,3.9039,9.9105,0.1
8.527,5.6072,9.91,0.1
1.9647,4.095,9.91,0.1
9.2242,8.1429,9.91,0.1
0.40262,9.4811,9.9104,0.1
3.8801,4.0354,9.9102,0.1
2.2588,0.83509,9.9094,0.1
0.94995,0.4595,9.9103,0.1
4.235,0.29918,9.9102,0.1
8.4971,3.8253,9.9103,0.1
0.05342,5.578,9.9103,0.1
8.9847,1.3789,9.9103,0.1
3.5731,3.1195,9.91,0.1
6.76,6.5257,9.9104,0.1
7.5854,2.3396,9.9105,0.1
6.6814,0.15688,9.9103,0.1
6.5643,5.061,9.9105,0.1
4.1541,4.2834,9.9102,0.1
3.8381,3.4613,9.9098,0.1
7.5603,1.8348,9.9101,0.1
9.7043,9.6768,9.9102,0.1
1.599,9.8763,9.9103,0.1
0.73051,2.337,9.91,0.1
3.2642,4.7675,9.9098,0.1
6.921,3.0246,9.9105,0.1
3.9508,3.2981,9.9094,0.1
4.0204,8.901,9.9106,0.1
7.6553,5.2971,9.9103,0.1
7.4593,4.3604,9.91,0.1
9.8024,6.1778,9.9101,0.1
3.3813,5.9414,9.9103,0.1
1.2167,0.027323,9.9103,0.1
5.3052,7.5996,9.9103,0.1
8.2681,4.0113,9.9098,0.1
7.1394,6.3045,9.9102,0.1
1.9981,4.6813,9.9106,0.1
2.0131,2.6683,9.91,0.1
9.6899,1.7434,9.9102,0.1
9.4418,0.8435,9.91,0.1
5.0009,3.058,9.9105,0.1
3.3451,3.9592,9.9104,0.1
6.6606,0.64895,9.9102,0.1
5.002,3.6192,9.9104,0.1
5.6823,0.53493,9.9104,0.1
6.8386,4.631,9.9101,0.1
6.2438,5.0242,9.9102,0.1
7.3145,6.9795,9.9103,0.1
9.2988,3.5402,9.9105,0.1
7.6174,1.6211,9.9107,0.1
7.4652,7.7594,9.9104,0.1
1.4718,0.78113,9.9103,0.1
1.1379,8.4983,9.9102,0.1
4.1058,9.3012,9.91,0.1
0.040259,0.4438,9.9103,0.1
5.2957,8.7196,9.9105,0.1
8.3613,3.036,9.9104,0.1
1.9532,3.1813,9.9103,0.1
9.9951,3.62,9.9106,0.1
5.3894,3.78,9.9103,0.1
2.3888,0.79215,9.7657,0.1
6.9326,6.6187,9.9097,0.1
0.21852,9.6601,9.9103,0.1
4.2905,4.1371,9.91,0.1
8.7938,8.2794,9.9104,0.1
7.6616,4.3949,9.91,0.1
5.8441,8.3834,9.9103,0.1
0.63908,9.0435,9.9106,0.1
5.0985,5.2747,9.9105,0.1
7.8997,0.39239,9.9105,0.1
7.9079,6.6585,9.9103,0.1
8.8536,6.0965,9.9102,0.1
7.218,9.3612,9.9105,0.1
7.2378,7.7823,9.9105,0.1
1.1451,0.77343,9.9101,0.1
1.7361,9.0784,9.9105,0.1
4.8807,9.4974,9.9106,0.1
6.274,1.965,9.91,0.1
9.5627,8.4397,9.91,0.1
5.0988,2.0223,9.9106,0.1
5.4589,0.47782,9.9103,0.1
2.5987,3.7349,9.9104,0.1
6.5393,9.6337,9.9102,0.1
3.8491,7.9037,9.9097,0.1
1.0402,1.8831,9.9107,0.1
7.3352,9.8789,9.9102,0.1
1.8634,1.3464,9.9103,0.1
3.1605,1.9984,9.9105,0.1
6.4396,5.2124,9.9104,0.1
8.9645,0.56208,9.9104,0.1
7.1665,2.5618,9.9102,0.1
5.8455,8.823,9.9102,0.1
5.4603,0.10168,9.9103,0.1
7.8606,3.351,9.9104,0.1
0.51287,7.9287,9.9097,0.1
9.5431,0.16593,9.9102,0.1
9.8078,7.4392,9.9102,0.1
2.9622,7.6649,9.9101,0.1
1.4,3.5739,9.9106,0.1
7.9323,2.9191,9.5098,0.5
7.7976,1.0967,9.9103,0.1
2.3801,9.418,9.9103,0.1
6.6427,5.5629,9.9102,0.1
3.622,7.5773,9.9104,0.1
3.6809,6.2163,9.9104,0.1
7.0004,3.3469,9.9103,0.1
6.0442,4.4195,9.9102,0.1
3.8036,7.039,9.9103,0.1
5.49,7.5303,9.9097,0.1
3.1625,3.7896,9.9083,0.1
0.3796,8.3727,9.9103,0.1
6.6652,3.4245,9.9102,0.1
4.9886,4.0805,9.9103,0.1
7.2092,1.4879,9.91,0.1
7.5898,0.13908,9.9102,0.1
6.1413,3.0501,9.9102,0.1
3.5185,8.7389,9.9104,0.1
5.7599,6.3264,9.9105,0.1
9.2672,2.7785,9.9103,0.1
6.7607,2.568,9.9102,0.1
8.2185,6.1489,9.9101,0.1
5.5952,2.8181,9.9105,0.1
3.9806,5.7698,9.9102,0.1
0.062269,4.9933,9.91,0.1
6.1977,3.8778,9.9105,0.1
0.3003,4.6286,9.9104,0.1
4.3012,8.4622,9.9105,0.1
3.1588,5.1399,9.9104,0.1
8.6409,5.4116,9.9103,0.1
2.6205,4.0738,9.9102,0.1
3.9753,1.601,9.9104,0.1
3.6455,6.4101,9.91,0.1
4.4816,1.6953,9.9105,0.1
9.3635,3.7603,9.9102,0.1
5.5045,8.5006,9.9105,0.1
4.084,4.518,9.9104,0.1
4.7203,1.6876,9.9102,0.1
2.0803,7.8005,9.9107,0.1
3.1775,5.3995,9.9102,0.1
1.2777,1.1179,9.9102,0.1
9.435,3.623,9.7904,0.1
3.7288,3.4551,9.7474,0.1
0.27968,5.8583,9.9105,0.1
3.1987,7.916,9.9105,0.1
4.8027,8.1389,9.9103,0.1
5.907,7.4211,9.9104,0.1
9.6919,2.2205,9.9103,0.1
9.2921,4.0489,9.91,0.1
5.2594,1.8033,9.9105,0.1
3.8832,9.7444,9.9102,0.1
9.2818,4.9258,9.9102,0.1
6.9392,6.8191,9.9103,0.1
9.5261,6.3236,9.9102,0.1
9.6462,2.4177,9.9081,0.1
4.3666,8.2436,9.9101,0.1
0.39712,9.0839,9.9101,0.1
1.7775,8.4,9.9103,0.1
7.5132,3.321,9.9104,0.1
8.1751,9.779,9.9102,0.1
7.7596,0.52942,9.91,0.1
4.8596,3.4607,9.9104,0.1
5.6198,6.4741,9.9104,0.1
3.462,2.3645,9.9104,0.1
4.9415,1.5601,9.9105,0.1
8.0998,6.6306,9.9104,0.1
5.9156,3.3633,9.9103,0.1
5.5028,8.9824,9.9105,0.1
1.0143,0.083011,9.9102,0.1
1.7338,1.9981,9.9102,0.1
5.9215,3.0625,9.9106,0.1
1.2271,8.3206,9.9104,0.1
7.5382,9.1792,9.9108,0.1
7.2621,9.5831,9.9103,0.1
0.24075,7.0767,9.9105,0.1
2.2795,9.5996,9.9104,0.1
3.0799,3.4749,9.9106,0.1
6.7782,1.0233,9.9103,0.1
4.7193,5.9555,9.9106,0.1
4.7683,3.629,9.9097,0.1
9.5719,5.7793,9.9096,0.1
3.2591,9.0481,9.9103,0.1
4.3325,7.1369,9.9094,0.1
7.5404,5.1332,9.9105,0.1
4.3383,0.10198,9.9104,0.1
5.4171,4.6806,9.9104,0.1
1.4545,5.1232,9.9103,0.1
8.5105,8.0177,9.91,0.1
1.2796,0.43999,9.9106,0.1
6.0796,1.6268,9.9104,0.1
6.4731,0.76814,9.91,0.1
9.3667,5.1559,9.9098,0.1
8.4531,4.0102,9.9099,0.1
0.61625,5.0616,9.9105,0.1
0.1193,3.3385,9.9102,0.1
7.4062,2.5978,9.9103,0.1
9.98,1.8987,9.9108,0.1
1.954,7.3583,9.9103,0.1
0.81721,7.5161,9.9104,0.1
9.5051,9.7584,9.9103,0.1
9.2428,0.8091,9.9103,0.1
9.6192,7.1197,9.91,0.1
9.4547,8.2616,9.9104,0.1
5.4847,0.78376,9.9101,0.1
6.1273,1.8254,9.91,0.1
7.24,3.9029,9.9102,0.1
2.2206,6.7419,9.9102,0.1
1.1272,8.6906,9.9094,0.1
6.7393,6.7333,9.9104,0.1
2.4607,2.2722,9.9105,0.1
0.22496,6.5611,9.9104,0.1
9.4959,7.2915,9.9101,0.1
6.2959,4.1012,9.9102,0.1
1.7955,8.6576,9.9102,0.1
7.2608,4.2816,9.9106,0.1
1.7597,8.8853,9.9105,0.1
2.2407,3.699,9.9107,0.1
6.9775,5.492,9.91,0.1
9.0595,3.2958,9.9104,0.1
2.4414,6.038,9.9105,0.1
0.8069,6.5837,9.9102,0.1
6.3806,1.7879,9.9101,0.1
2.5764,8.4199,9.9106,0.1
2.7849,2.1818,9.9103,0.1
8.0471,5.9421,9.9103,0.1
8.9173,8.9181,9.9105,0.1
3.0864,8.3363,9.4966,0.5
0.79969,0.033764,9.9102,0.1
1.8811,2.5006,9.9102,0.1
1.3228,1.4189,9.9104,0.1
1.485,5.4019,9.9103,0.1
2.7068,3.3224,9.9103,0.1
5.8386,5.2993,9.9107,0.1
8.6206,9.7068,9.91,0.1
5.8607,4.2646,9.9105,0.1
4.2615,7.7187,9.9104,0.1
5.9407,8.9981,9.9106,0.1
0.040142,6.9558,9.9105,0.1
0.10289,5.3792,9.9106,0.1
5.6398,6.9987,9.9108,0.1
7.7401,5.488,9.9104,0.1
1.0017,4.8884,9.9102,0.1
0.59224,5.2561,9.9102,0.1
1.8819,6.6223,9.9102,0.1
6.2294,5.6938,9.9086,0.1
7.9454,2.3178,9.9104,0.1
5.3707,5.4115,9.9098,0.1
7.7812,5.123,9.9102,0.1
4.5611,4.2004,9.9109,0.1
3.3,7.7017,9.9108,0.1
3.8987,2.4594,9.9108,0.1
2.0987,9.5199,9.9101,0.1
8.8662,3.2803,9.9105,0.1
9.7376,8.3435,9.9102,0.1
7.8175,7.9,9.9107,0.1
3.6017,0.68003,9.9102,0.1
3.96,4.2389,9.9103,0.1
3.1783,6.4645,9.9103,0.1
0.47439,1.8814,9.9103,0.1
4.6605,3.4467,9.9103,0.1
8.4779,2.6303,9.9102,0.1
8.2638,8.7762,9.9104,0.1
2.4618,0.45142,9.9102,0.1
4.0442,1.1997,9.9104,0.1
0.91901,0.012269,9.7518,0.1
1.6218,1.8006,9.9107,0.1
4.3739,1.3791,9.9102,0.1
0.28008,3.063,9.9107,0.1
6.0946,2.8665,9.9101,0.1
4.3546,6.949,9.9085,0.1
8.82,6.6795,9.9108,0.1
0.78103,4.9418,9.9103,0.1
8.3004,0.11864,9.9108,0.1
8.3769,1.0552,9.9102,0.1
0.05905,3.8167,9.9104,0.1
9.2319,2.9986,9.9102,0.1
7.12,5.6801,9.9106,0.1
9.9216,9.7943,9.91,0.1
5.9351,5.1227,9.9103,0.1
8.6346,3.3428,9.9101,0.1
0.75269,8.8785,9.9102,0.1
4.7612,2.7818,9.9107,0.1
9.4983,6.5198,9.9105,0.1
1.9596,1.0531,9.9105,0.1
5.0985,4.5793,9.9106,0.1
1.6887,5.9056,9.9099,0.1
4.3395,0.6642,9.9104,0.1
5.0719,8.5404,9.9103,0.1
4.5074,7.3801,9.9105,0.1
9.2,9.2147,9.9103,0.1
2.388,8.4162,9.9095,0.1
1.78,3.6783,9.9107,0.1
2.1495,8.943,9.9102,0.1
3.8856,8.3403,9.9101,0.1
7.9473,4.2185,9.9103,0.1
1.1818,0.23837,9.9105,0.1
3.4978,7.9376,9.91,0.1
8.7193,2.0023,9.9107,0.1
1.5998,9.5879,9.9104,0.1
6.88,0.35875,9.9107,0.1
2.0485,2.8812,9.9102,0.1
0.88017,1.2574,9.9104,0.1
4.1176,4.0196,9.9106,0.1
7.3791,1.9196,9.9096,0.1
9.6304,7.7202,9.9101,0.1
6.5441,8.3038,9.9101,0.1
7.5241,7.9618,9.9103,0.1
1.2257,4.9405,9.9101,0.1
3.5548,2.0015,9.9104,0.1
9.2596,8.9361,9.9106,0.1
3.7585,3.1998,9.9104,0.1
5.2176,2.2825,9.9106,0.1
2.5836,5.6099,9.9102,0.1
3.6064,9.176,9.7928,0.1
5.5583,1.7835,9.9104,0.1
0.97613,5.6492,9.9099,0.1
3.6579,2.233,9.9103,0.1
0.13423,8.4118,9.9098,0.1
1.7781,9.4475,9.9103,0.1
8.3011,3.8269,9.9104,0.1
5.6264,2.0812,9.9104,0.1
1.7375,9.266,9.8453,0.1
9.8642,1.2794,9.9103,0.1
6.9176,1.299,9.9107,0.1
6.9134,7.9379,9.9102,0.1
9.2992,6.2408,9.9105,0.1
4.2058,2.097,9.9102,0.1
5.2968,2.0149,9.9101,0.1
8.6795,4.0952,9.9103,0.1
7.7409,8.1472,9.9104,0.1
2.6115,9.152,9.9082,0.1
5.101,3.4206,9.9107,0.1
0.07145,5.8392,9.9103,0.1
0.47951,3.8368,9.9105,0.1
2.1023,0.10064,9.9103,0.1
6.1778,4.7043,9.9103,0.1
2.4,9.1696,9.9104,0.1
2.9594,6.8814,9.9107,0.1
2.2153,2.6001,9.9104,0.1
2.8061,7.5399,9.9102,0.1
2.1486,0.40238,9.91,0.1
2.8414,1.6167,9.9105,0.1
1.4872,4.4785,9.9101,0.1
7.0556,7.2584,9.9103,0.1
9.0639,6.0205,9.9096,0.1
7.0414,5.1582,9.9105,0.1
8.0392,0.0051674,9.9103,0.1
5.3711,3.021,9.9103,0.1
7.8577,9.2984,9.9105,0.1
2.009,6.7727,9.9099,0.1
2.9356,3.2002,9.9101,0.1
4.5416,2.8556,9.9104,0.1
6.9965,2.157,9.5088,0.5
8.8193,7.0768,9.9105,0.1
4.5357,9.9638,9.9102,0.1
4.9301,2.8726,9.9068,0.1
3.9518,5.9605,9.9104,0.1
4.5186,9.597,9.9106,0.1
4.1404,6.1583,9.9106,0.1
4.4397,8.0569,9.9105,0.1
3.5736,1.054,9.9101,0.1
1.682,6.6234,9.9104,0.1
4.7989,5.2414,9.9107,0.1
3.0411,1.4979,9.9102,0.1
4.5579,1.3072,9.91,0.1
8.3202,3.4128,9.9104,0.1
7.6604,8.9013,9.9105,0.1
3.981,9.9603,9.9105,0.1
2.1114,6.5809,9.9095,0.1
2.6002,9.5176,9.9106,0.1
3.2557,6.1015,9.9099,0.1
3.641,0.11496,9.9104,0.1
0.96632,8.883,9.9103,0.1
5.302,5.1802,9.9107,0.1
4.1427,9.5377,9.9105,0.1
5.3207,2.7543,9.91,0.1
9.4965,3.3769,9.91,0.1
9.3714,7.1437,9.9069,0.1
2.6574,0.51644,9.9104,0.1
3.771,5.817,9.9102,0.1
0.5794,3.6461,9.9103,0.1
7.176,0.52145,9.9102,0.1
8.3358,0.31816,9.9102,0.1
4.7589,4.0562,9.9105,0.1
1.4323,7.7214,9.9103,0.1
8.5772,1.044,9.9103,0.1
2.0109,9.3032,9.9102,0.1
0.72525,0.62082,9.9104,0.1
7.0943,0.21899,9.9103,0.1
8.3508,2.4862,9.9086,0.1
4.3208,2.6253,9.9103,0.1
3.9568,1.9165,9.9102,0.1
2.9965,3.6565,9.9103,0.1
3.5341,6.294,9.7943,0.1
7.7507,1.7817,9.9102,0.1
6.5776,3.1783,9.9106,0.1
0.85201,8.6604,9.9104,0.1
2.0854,3.462,9.9104,0.1
8.2596,9.3645,9.9101,0.1
6.2384,9.2366,9.9102,0.1
8.8011,5.1668,9.9103,0.1
7.819,3.9206,9.9106,0.1
4.2843,2.4325,9.9088,0.1
0.00059095,2.4302,9.9103,0.1
0.57711,6.0374,9.9103,0.1
1.4629,6.4389,9.9103,0.1
2.3387,0.2711,9.9102,0.1
6.1408,0.61575,9.9104,0.1
7.9117,1.2609,9.9102,0.1
7.9803,7.0116,9.9101,0.1
7.8396,7.6016,9.9105,0.1
5.0219,0.4474,9.9103,0.1
5.7514,2.7005,9.9104,0.1
1.4781,0.043047,9.9103,0.1
4.464,1.936,9.9102,0.1
8.6804,5.7588,9.9105,0.1
5.7606,9.5997,9.9103,0.1
6.3428,5.909,9.9091,0.1
5.9583,8.6348,9.9093,0.1
6.3735,0.60548,9.9095,0.1
7.3615,7.5794,9.9107,0.1
0.98127,8.7361,9.7814,0.1
3.4401,7.3252,9.9103,0.1
0.31943,4.8162,9.9106,0.1
3.742,6.0241,9.9102,0.1
9.2292,4.2311,9.9099,0.1
0.35794,1.1001,9.9107,0.1
0.95937,5.2032,9.9106,0.1
9.5001,4.053,9.91,0.1
9.7744,4.0231,9.9103,0.1
8.548,3.1082,9.9099,0.1
3.4203,6.9749,9.9105,0.1
3.8785,7.4805,9.91,0.1
5.524,2.5228,9.9103,0.1
1.9625,8.8085,9.9095,0.1
5.4728,4.3211,9.9103,0.1
1.7938,4.6771,9.9102,0.1
0.98503,0.26989,9.9095,0.1
0.93552,3.0394,9.9103,0.1
7.6887,7.7425,9.9096,0.1
6.018,8.0857,9.9102,0.1
9.7762,1.5345,9.9102,0.1
2.5397,5.8389,9.9108,0.1
7.5815,6.3502,9.9102,0.1
9.5459,7.6101,9.765,0.1
3.7608,3,9.9104,0.1
1.2936,6.121,9.9102,0.1
1.4656,3.8189,9.9103,0.1
2.8331,6.4605,9.9104,0.1
9.0398,9.6171,9.9105,0.1
1.5498,1.1412,9.9104,0.1
0.9047,8.0783,9.9102,0.1
8.6631,6.2726,9.9101,0.1
9.0369,8.4602,9.9106,0.1
5.3403,5.6568,9.9103,0.1
9.7657,8.1356,9.9102,0.1
6.3184,7.8859,9.9104,0.1
0.041068,7.4692,9.9103,0.1
6.0146,0.76593,9.9101,0.1
3.1218,6.2544,9.9104,0.1
5.1575,6.6646,9.91,0.1
2.6803,8.844,9.9104,0.1
9.4724,2.2004,9.9104,0.1
8.9382,7.7222,9.9106,0.1
1.559,9.1536,9.9103,0.1
3.0403,6.0675,9.9102,0.1
8.4657,8.2693,9.9101,0.1
7.5023,4.5569,9.9103,0.1
3.8504,2.2631,9.9101,0.1
8.2094,3.5804,9.9104,0.1
9.7999,7.0218,9.9105,0.1
6.2388,0.79921,9.9104,0.1
6.2256,8.078,9.9102,0.1
4.7966,1.0549,9.9102,0.1
5.5023,8.6964,9.9104,0.1
5.5633,7.7179,9.9105,0.1
9.5769,1.9417,9.9102,0.1
5.6619,9.181,9.9105,0.1
6.9134,9.9848,9.3876,0.5
0.29844,7.3124,9.9103,0.1
4.3661,7.5507,9.9096,0.1
6.1424,8.2809,9.9107,0.1
8.4174,8.9824,9.9105,0.1
7.1627,3.6407,9.9104,0.1
8.9593,0.34898,9.9104,0.1
6.5004,6.0735,9.9101,0.1
6.6539,1.2065,9.9098,0.1
0.078351,7.6823,9.9106,0.1
7.6251,0.99484,9.9102,0.1
2.7537,1.426,9.9095,0.1
6.347,5.5422,9.9089,0.1
2.532,0.56089,9.7636,0.1
4.9936,8.1437,9.9101,0.1
6.7613,5.3874,9.9103,0.1
5.5822,4.1441,9.9105,0.1
3.1188,9.3968,9.9105,0.1
2.1788,5.5253,9.9103,0.1
3.5069,3.6796,9.9104,0.1
4.6849,4.9798,9.9103,0.1
8.7639,0.16398,9.9103,0.1
5.3761,0.96397,9.9103,0.1
2.1192,1.2453,9.9104,0.1
3.8408,5.3266,9.9104,0.1
2.337,8.8972,9.9102,0.1
0.00085528,2.6417,9.9104,0.1
2.8034,3.7206,9.9105,0.1
6.0766,0.98227,9.9103,0.1
6.9997,4.4769,9.9102,0.1
9.6893,5.9604,9.9105,0.1
9.9951,3.1603,9.9104,0.1
3.1109,3.2903,9.8613,0.1
5.7213,0.73248,9.9102,0.1
6.1143,6.1716,9.9036,0.1
3.0069,6.3994,9.8374,0.1
9.1697,3.7598,9.9085,0.1
7.4397,5.9056,9.9099,0.1
0.082387,6.6837,9.9101,0.1
6.0387,4.0279,9.9094,0.1
8.8485,9.5802,9.9104,0.1
9.6171,9.0602,9.9107,0.1
7.6184,4.2001,9.9106,0.1
2.0763,2.2586,9.9103,0.1
6.1621,2.3182,9.9105,0.1
9.3619,8.4533,9.91,0.1
2.628,4.3664,9.9096,0.1
1.5789,8.7762,9.9104,0.1
5.982,1.4546,9.9092,0.1
9.3895,6.9408,9.9104,0.1
3.6317,0.8717,9.9061,0.1
1.2695,5.1352,9.9083,0.1
3.5608,1.5727,9.9104,0.1
9.2066,9.722,9.9095,0.1
3.6487,0.37883,9.9103,0.1
5.8208,4.7284,9.9104,0.1
1.861,6.0994,9.9106,0.1
7.6176,9.5649,9.9099,0.1
3.118,7.7538,9.8303,0.1
8.3553,9.8803,9.9104,0.1
1.0142,0.74966,9.7603,0.1
7.3668,2.7914,9.9101,0.1
3.6258,7.3896,9.9093,0.1
3.9669,6.7215,9.9102,0.1
0.82131,2.7745,9.9103,0.1
4.8994,5.0431,9.9107,0.1
0.59265,5.8465,9.91,0.1
0.4319,3.3042,9.9098,0.1
8.9639,2.0034,9.9103,0.1
5.5411,3.4558,9.9104,0.1
9.9706,8.2385,9.91,0.1
1.896,5.8804,9.9101,0.1
7.6848,7.9956,9.8008,0.1
8.078,1.026,9.9096,0.1
5.7531,1.102,9.9098,0.1
5.7034,5.1325,9.9102,0.1
5.8201,6.9219,9.9104,0.1
1.5992,7.4358,9.9103,0.1
8.9529,0.15001,9.9091,0.1
2.8805,3.4269,9.9101,0.1
8.6941,2.195,9.9089,0.1
9.8622,3.4606,9.9107,0.1
0.43997,5.9296,9.8305,0.1
9.9393,7.6017,9.7954,0.1
8.3739,2.2587,9.9104,0.1
5.7389,3.5848,9.9105,0.1
2.2999,7.522,9.9102,0.1
1.1108,0.022573,9.7488,0.1
0.97461,1.6014,9.9105,0.1
1.4085,1.2613,9.8422,0.1
9.5785,9.9395,9.9102,0.1
2.9385,5.709,9.9103,0.1
2.0802,6.2013,9.9103,0.1
0.51101,4.5994,9.9103,0.1
9.3646,0.65908,9.9075,0.1
9.7114,6.3583,9.9088,0.1
9.2581,8.6913,9.9103,0.1
1.5419,4.258,9.9105,0.1
4.4579,3.121,9.9103,0.1
1.1591,4.4397,9.9104,0.1
4.4294,9.4129,9.9095,0.1
9.8699,2.2893,9.8981,0.1
5.8047,2.3646,9.9102,0.1
3.9432,0.47692,9.9105,0.1
2.5855,1.3317,9.9101,0.1
7.3224,1.6801,9.9104,0.1
3.1,8.9372,9.9105,0.1
3.2036,1.6289,9.9091,0.1
4.4825,8.6582,9.9105,0.1
0.83791,1.7787,9.9106,0.1
0.44566,6.2789,9.9102,0.1
9.8724,9.2193,9.9104,0.1
7.7005,3.6027,9.9103,0.1
8.9019,2.3666,9.9102,0.1
0.19995,2.2621,9.9107,0.1
7.4268,1.0791,9.9104,0.1
